# Name : Surface component 1
# Stage: 45.000 s
# Units: length:mm angle:deg strain:% 
id,x,y,z,major_strain
2031,3.4245,26.6412,0.0000,0.7687
2032,3.9682,26.6373,0.0000,0.5797
2033,4.5106,26.6319,0.0000,0.5412
2034,5.0574,26.6209,0.0000,1.4140
2035,5.6071,26.6060,0.0000,1.7261
2036,6.1539,26.5938,0.0000,1.5133
2037,6.7010,26.5867,0.0000,1.2514
2038,7.2449,26.5822,0.0000,0.9769
2039,7.7881,26.5761,0.0000,0.9987
2040,8.3303,26.5718,0.0000,1.1254
2041,8.8712,26.5697,0.0000,1.1220
2042,9.4106,26.5732,0.0000,1.1307
2043,9.9374,26.5862,0.0000,1.1600
2044,10.4506,26.6372,0.0000,1.2970
2045,-20.4759,26.1328,0.0000,0.7473
2046,-19.9508,26.1376,0.0000,0.9936
2047,-19.4265,26.1362,0.0000,1.0354
2048,-18.8937,26.1353,0.0000,0.9990
2049,-18.3569,26.1355,0.0000,1.0388
2050,-17.8155,26.1391,0.0000,1.2690
2051,-17.2727,26.1416,0.0000,1.4039
2052,-16.7305,26.1413,0.0000,1.2337
2053,-16.1862,26.1422,0.0000,1.0943
2054,-15.6454,26.1440,0.0000,1.2416
2055,-15.1025,26.1464,0.0000,1.2634
2056,-14.5583,26.1462,0.0000,1.1303
2057,-14.0151,26.1487,0.0000,0.7973
2058,-13.4728,26.1511,0.0000,0.4597
2059,-12.9308,26.1507,0.0000,0.5907
2060,-12.3894,26.1519,0.0000,0.9447
2061,-11.8469,26.1537,0.0000,1.1053
2062,-11.3047,26.1561,0.0000,1.2324
2063,-10.7622,26.1575,0.0000,1.4535
2064,-10.2203,26.1600,0.0000,1.2020
2065,-9.6806,26.1629,0.0000,0.1345
2066,-9.1620,26.1687,0.0000,1.6423
2067,-8.6342,26.1596,0.0000,3.6413
2071,-6.6437,26.4539,0.0000,1.0472
2072,-6.1006,26.4454,0.0000,0.4905
2073,-5.5578,26.4436,0.0000,0.3313
2074,-5.0147,26.4389,0.0000,0.1252
2075,-4.4732,26.4362,0.0000,0.0261
2076,-3.9303,26.4363,0.0000,0.0447
2077,-3.3900,26.4310,0.0000,4.4980
2078,-2.8213,26.3405,0.0000,13.8376
2079,-2.2585,26.2055,0.0000,12.4780
2080,-1.7078,26.1619,0.0000,3.4191
2081,-1.1672,26.1597,0.0000,0.7078
2082,-0.6270,26.1576,0.0000,0.7628
2083,-0.0848,26.1565,0.0000,0.9084
2084,0.4559,26.1558,0.0000,1.0726
2085,0.9957,26.1567,0.0000,1.2209
2086,1.5349,26.1579,0.0000,1.2765
2087,2.0736,26.1599,0.0000,1.2940
2088,2.6116,26.1640,0.0000,1.3326
2089,3.1494,26.1661,0.0000,1.0071
2090,3.6909,26.1650,0.0000,0.5777
2091,4.2334,26.1632,0.0000,0.1915
2092,4.7787,26.1545,0.0000,1.0565
2093,5.3278,26.1388,0.0000,2.0148
2094,5.8760,26.1212,0.0000,2.0392
2095,6.4258,26.1117,0.0000,1.5054
2096,6.9714,26.1085,0.0000,1.2128
2097,7.5149,26.1040,0.0000,1.0848
2098,8.0570,26.0982,0.0000,0.9745
2099,8.5982,26.0944,0.0000,1.0436
2100,9.1343,26.0935,0.0000,1.2276
2101,9.6552,26.0976,0.0000,1.2248
2102,10.1437,26.1201,0.0000,1.0623
2103,10.5665,26.1099,0.0000,1.0656
2104,-20.5834,25.6357,0.0000,1.0208
2105,-20.1560,25.6565,0.0000,1.1456
2106,-19.6708,25.6580,0.0000,1.1291
2107,-19.1536,25.6591,0.0000,1.1043
2108,-18.6216,25.6608,0.0000,1.1235
2109,-18.0802,25.6614,0.0000,1.1595
2110,-17.5403,25.6633,0.0000,1.3285
2111,-16.9975,25.6639,0.0000,1.2759
2112,-16.4545,25.6655,0.0000,1.1647
2113,-15.9126,25.6664,0.0000,1.2377
2114,-15.3689,25.6668,0.0000,1.3174
2115,-14.8273,25.6691,0.0000,1.2544
2116,-14.2842,25.6709,0.0000,1.0915
2117,-13.7421,25.6753,0.0000,1.0227
2118,-13.1998,25.6767,0.0000,1.0346
2119,-12.6580,25.6750,0.0000,0.9554
2120,-12.1147,25.6750,0.0000,0.8815
2121,-11.5729,25.6772,0.0000,1.0052
2122,-11.0289,25.6782,0.0000,1.3185
2123,-10.4871,25.6773,0.0000,1.5059
2124,-9.9464,25.6807,0.0000,1.2814
2125,-9.4136,25.6990,0.0000,1.4561
2126,-8.8957,25.6725,0.0000,2.1246
2127,-8.3709,25.6870,0.0000,1.8910
2131,-6.3765,25.9686,0.0000,1.0812
2132,-5.8312,25.9697,0.0000,0.3056
2133,-5.2896,25.9669,0.0000,0.1973
2134,-4.7463,25.9656,0.0000,0.1059
2135,-4.2048,25.9637,0.0000,0.1347
2136,-3.6630,25.9620,0.0000,0.7343
2137,-3.1162,25.9314,0.0000,8.3841
2138,-2.5400,25.8130,0.0000,12.1134
2139,-1.9754,25.6892,0.0000,5.4962
2140,-1.4409,25.6853,0.0000,1.1802
2141,-0.8984,25.6839,0.0000,1.0623
2142,-0.3575,25.6809,0.0000,1.1345
2143,0.1849,25.6774,0.0000,1.1659
2144,0.7243,25.6779,0.0000,1.2853
2145,1.2604,25.6782,0.0000,1.3691
2146,1.7998,25.6814,0.0000,1.3882
2147,2.3387,25.6842,0.0000,1.3667
2148,2.8769,25.6890,0.0000,1.1966
2149,3.4164,25.6911,0.0000,0.8778
2150,3.9567,25.6921,0.0000,0.5622
2151,4.5007,25.6869,0.0000,0.6814
2152,5.0471,25.6709,0.0000,1.9712
2153,5.5994,25.6507,0.0000,2.4752
2154,6.1487,25.6357,0.0000,1.6881
2155,6.6948,25.6308,0.0000,1.3158
2156,7.2398,25.6283,0.0000,1.3091
2157,7.7832,25.6233,0.0000,1.2631
2158,8.3244,25.6195,0.0000,1.1297
2159,8.8605,25.6142,0.0000,1.1464
2160,9.3909,25.6133,0.0000,1.1916
2161,9.9007,25.6195,0.0000,1.0913
2162,10.3896,25.6330,0.0000,0.9028
2163,-20.4226,25.1655,0.0000,1.2959
2164,-19.9264,25.1703,0.0000,1.4033
2165,-19.4143,25.1794,0.0000,1.3460
2166,-18.8848,25.1807,0.0000,1.2649
2167,-18.3464,25.1828,0.0000,1.3102
2168,-17.8041,25.1851,0.0000,1.3328
2169,-17.2625,25.1857,0.0000,1.1305
2170,-16.7227,25.1878,0.0000,0.9517
2171,-16.1804,25.1877,0.0000,0.9767
2172,-15.6392,25.1888,0.0000,0.9376
2173,-15.0958,25.1903,0.0000,0.9200
2174,-14.5531,25.1920,0.0000,1.0561
2175,-14.0106,25.1953,0.0000,1.2001
2176,-13.4679,25.1982,0.0000,1.2606
2177,-12.9257,25.1980,0.0000,1.1190
2178,-12.3843,25.2004,0.0000,0.9194
2179,-11.8417,25.2019,0.0000,0.8442
2180,-11.2985,25.2024,0.0000,0.9755
2181,-10.7548,25.2008,0.0000,0.9993
2182,-10.2126,25.2019,0.0000,0.8334
2183,-9.6767,25.2121,0.0000,1.3240
2184,-9.1372,25.2088,0.0000,2.2137
2185,-8.6245,25.1995,0.0000,1.1615
2189,-6.6175,25.4839,0.0000,0.0823
2190,-6.1061,25.4998,0.0000,-0.1620
2191,-5.5629,25.4973,0.0000,-0.2757
2192,-5.0211,25.4947,0.0000,-0.0815
2193,-4.4797,25.4924,0.0000,0.0533
2194,-3.9377,25.4926,0.0000,-0.0303
2195,-3.3948,25.4874,0.0000,2.7699
2196,-2.8323,25.4164,0.0000,9.8411
2197,-2.2783,25.3027,0.0000,9.8579
2198,-1.7191,25.2060,0.0000,3.0826
2199,-1.1728,25.2070,0.0000,1.2745
2200,-0.6312,25.2033,0.0000,1.2358
2201,-0.0893,25.2023,0.0000,1.1072
2202,0.4520,25.2010,0.0000,1.1019
2203,0.9897,25.2008,0.0000,1.1629
2204,1.5267,25.2030,0.0000,1.2706
2205,2.0651,25.2054,0.0000,1.2001
2206,2.6053,25.2101,0.0000,1.0876
2207,3.1429,25.2136,0.0000,1.0608
2208,3.6816,25.2172,0.0000,0.9912
2209,4.2239,25.2153,0.0000,0.7777
2210,4.7671,25.2065,0.0000,1.3242
2211,5.3176,25.1847,0.0000,2.6528
2212,5.8712,25.1644,0.0000,2.0728
2213,6.4195,25.1560,0.0000,1.0773
2214,6.9645,25.1524,0.0000,0.9917
2215,7.5091,25.1485,0.0000,1.0134
2216,8.0520,25.1432,0.0000,1.1435
2217,8.5932,25.1405,0.0000,1.2459
2218,9.1246,25.1348,0.0000,1.1733
2219,9.6407,25.1328,0.0000,1.0683
2220,10.1216,25.1362,0.0000,0.9505
2221,10.5416,25.1685,0.0000,0.8137
2222,-20.5966,24.6954,0.0000,1.4824
2223,-20.1612,24.6709,0.0000,1.4886
2224,-19.6683,24.6910,0.0000,1.4914
2225,-19.1494,24.7006,0.0000,1.3468
2226,-18.6143,24.7055,0.0000,1.1750
2227,-18.0723,24.7057,0.0000,1.1412
2228,-17.5325,24.7075,0.0000,1.0647
2229,-16.9922,24.7116,0.0000,0.9763
2230,-16.4509,24.7129,0.0000,0.8422
2231,-15.9091,24.7136,0.0000,0.6487
2232,-15.3643,24.7150,0.0000,0.6621
2233,-14.8233,24.7166,0.0000,0.8448
2234,-14.2802,24.7165,0.0000,0.9757
2235,-13.7361,24.7202,0.0000,1.0071
2236,-13.1941,24.7215,0.0000,0.9976
2237,-12.6523,24.7228,0.0000,0.9086
2238,-12.1086,24.7234,0.0000,0.9633
2239,-11.5675,24.7263,0.0000,1.0293
2240,-11.0234,24.7253,0.0000,0.9319
2241,-10.4799,24.7261,0.0000,0.7637
2242,-9.9415,24.7294,0.0000,1.1881
2243,-9.4017,24.7387,0.0000,1.0617
2244,-8.8685,24.7190,0.0000,0.3340
2245,-8.3632,24.7354,0.0000,-0.2390
2249,-6.3814,25.0294,0.0000,-0.0734
2250,-5.8367,25.0298,0.0000,-0.2569
2251,-5.2949,25.0251,0.0000,-0.1998
2252,-4.7526,25.0223,0.0000,-0.1631
2253,-4.2124,25.0208,0.0000,0.0086
2254,-3.6706,25.0208,0.0000,0.0048
2255,-3.1227,25.0122,0.0000,5.5659
2256,-2.5557,24.8990,0.0000,11.4988
2257,-2.0001,24.7745,0.0000,9.3583
2258,-1.4472,24.7305,0.0000,1.8485
2259,-0.9041,24.7280,0.0000,1.1395
2260,-0.3626,24.7265,0.0000,1.1318
2261,0.1775,24.7242,0.0000,1.2427
2262,0.7180,24.7243,0.0000,1.2716
2263,1.2568,24.7237,0.0000,1.1592
2264,1.7952,24.7265,0.0000,1.1826
2265,2.3326,24.7329,0.0000,1.1195
2266,2.8704,24.7373,0.0000,0.8791
2267,3.4080,24.7398,0.0000,0.8806
2268,3.9469,24.7410,0.0000,0.8214
2269,4.4911,24.7364,0.0000,0.7758
2270,5.0361,24.7232,0.0000,2.2597
2271,5.5931,24.6995,0.0000,2.9158
2272,6.1438,24.6829,0.0000,1.5339
2273,6.6901,24.6780,0.0000,1.0540
2274,7.2341,24.6754,0.0000,1.1251
2275,7.7780,24.6704,0.0000,1.2062
2276,8.3215,24.6639,0.0000,1.3306
2277,8.8592,24.6583,0.0000,1.3544
2278,9.3907,24.6544,0.0000,1.1866
2279,9.9117,24.6522,0.0000,1.0316
2280,10.4300,24.6652,0.0000,0.9869
2281,-20.4638,24.1598,0.0000,1.6215
2282,-19.9438,24.1999,0.0000,1.2131
2283,-19.4191,24.2164,0.0000,1.4172
2284,-18.8829,24.2247,0.0000,1.3163
2285,-18.3427,24.2285,0.0000,0.9376
2286,-17.8024,24.2304,0.0000,0.6670
2287,-17.2610,24.2332,0.0000,0.8311
2288,-16.7196,24.2349,0.0000,0.9553
2289,-16.1775,24.2377,0.0000,0.8136
2290,-15.6350,24.2396,0.0000,0.7986
2291,-15.0930,24.2400,0.0000,0.9912
2292,-14.5491,24.2395,0.0000,1.0971
2293,-14.0074,24.2423,0.0000,1.0459
2294,-13.4636,24.2452,0.0000,1.0197
2295,-12.9204,24.2456,0.0000,1.0995
2296,-12.3779,24.2491,0.0000,1.0560
2297,-11.8358,24.2486,0.0000,1.1405
2298,-11.2935,24.2498,0.0000,1.1829
2299,-10.7498,24.2502,0.0000,0.9724
2300,-10.2076,24.2512,0.0000,1.0378
2301,-9.6726,24.2543,0.0000,1.6118
2302,-9.1293,24.2621,0.0000,0.7189
2303,-8.5976,24.2587,0.0000,0.8192
2307,-6.6259,24.5447,0.0000,-1.9679
2308,-6.1115,24.5610,0.0000,0.0775
2309,-5.5687,24.5562,0.0000,0.0006
2310,-5.0265,24.5526,0.0000,-0.1424
2311,-4.4864,24.5512,0.0000,-0.0444
2312,-3.9450,24.5493,0.0000,0.2612
2313,-3.4035,24.5437,0.0000,1.3909
2314,-2.8487,24.5097,0.0000,9.5155
2315,-2.2836,24.3788,0.0000,12.5951
2316,-1.7237,24.2580,0.0000,6.0714
2317,-1.1795,24.2526,0.0000,1.0783
2318,-0.6373,24.2493,0.0000,1.2863
2319,-0.0968,24.2484,0.0000,1.4006
2320,0.4432,24.2453,0.0000,1.3274
2321,0.9827,24.2471,0.0000,1.1664
2322,1.5220,24.2495,0.0000,1.0951
2323,2.0604,24.2525,0.0000,1.2320
2324,2.5981,24.2605,0.0000,1.1038
2325,3.1345,24.2643,0.0000,0.7923
2326,3.6743,24.2665,0.0000,0.6251
2327,4.2172,24.2640,0.0000,0.3104
2328,4.7601,24.2594,0.0000,1.3381
2329,5.3128,24.2399,0.0000,3.3245
2330,5.8697,24.2170,0.0000,2.6122
2331,6.4164,24.2035,0.0000,1.4225
2332,6.9615,24.1987,0.0000,1.3668
2333,7.5058,24.1945,0.0000,1.4721
2334,8.0492,24.1890,0.0000,1.4638
2335,8.5907,24.1833,0.0000,1.3541
2336,9.1258,24.1789,0.0000,1.2375
2337,9.6472,24.1753,0.0000,1.2229
2338,10.1402,24.1735,0.0000,1.2107
2339,10.5723,24.1666,0.0000,1.2593
2340,-20.2532,23.7330,0.0000,1.2302
2341,-19.6975,23.7352,0.0000,0.8981
2342,-19.1544,23.7434,0.0000,0.8733
2343,-18.6130,23.7511,0.0000,0.8397
2344,-18.0714,23.7556,0.0000,0.7015
2345,-17.5309,23.7580,0.0000,0.7779
2346,-16.9891,23.7584,0.0000,0.9189
2347,-16.4469,23.7611,0.0000,0.8918
2348,-15.9044,23.7632,0.0000,0.8620
2349,-15.3611,23.7636,0.0000,1.0534
2350,-14.8190,23.7628,0.0000,1.1305
2351,-14.2759,23.7629,0.0000,1.0825
2352,-13.7344,23.7672,0.0000,1.1969
2353,-13.1909,23.7681,0.0000,1.2243
2354,-12.6475,23.7685,0.0000,1.2815
2355,-12.1042,23.7710,0.0000,1.4002
2356,-11.5609,23.7708,0.0000,1.4336
2357,-11.0187,23.7722,0.0000,1.3386
2358,-10.4759,23.7741,0.0000,1.1752
2359,-9.9346,23.7749,0.0000,1.4296
2360,-9.3981,23.7762,0.0000,2.4217
2361,-8.8591,23.7825,0.0000,2.4314
2362,-8.3277,23.7620,0.0000,2.7881
2365,-6.8473,24.0951,0.0000,-0.9819
2366,-6.3850,24.0883,0.0000,-0.3004
2367,-5.8427,24.0853,0.0000,0.2521
2368,-5.3007,24.0827,0.0000,0.0441
2369,-4.7587,24.0807,0.0000,-0.0173
2370,-4.2185,24.0767,0.0000,0.1504
2371,-3.6761,24.0730,0.0000,0.2134
2372,-3.1312,24.0699,0.0000,5.3893
2373,-2.5699,23.9681,0.0000,13.1272
2374,-2.0022,23.8530,0.0000,12.1275
2375,-1.4523,23.7776,0.0000,3.3440
2376,-0.9105,23.7736,0.0000,1.2376
2377,-0.3698,23.7699,0.0000,1.3441
2378,0.1713,23.7676,0.0000,1.2668
2379,0.7106,23.7699,0.0000,1.1475
2380,1.2491,23.7716,0.0000,1.2305
2381,1.7898,23.7740,0.0000,1.2535
2382,2.3246,23.7811,0.0000,1.3639
2383,2.8616,23.7887,0.0000,1.0985
2384,3.3990,23.7914,0.0000,0.6112
2385,3.9421,23.7930,0.0000,0.3220
2386,4.4843,23.7916,0.0000,0.5330
2387,5.0359,23.7787,0.0000,3.0962
2388,5.5928,23.7535,0.0000,3.6660
2389,6.1431,23.7315,0.0000,2.1975
2390,6.6877,23.7228,0.0000,1.4520
2391,7.2315,23.7186,0.0000,1.3615
2392,7.7743,23.7133,0.0000,1.2339
2393,8.3176,23.7074,0.0000,1.1613
2394,8.8588,23.7030,0.0000,1.0773
2395,9.3927,23.6999,0.0000,1.0916
2396,9.9149,23.6942,0.0000,1.1666
2397,10.4365,23.6805,0.0000,1.3621
2398,-20.4543,23.3020,0.0000,1.8594
2399,-19.9559,23.2616,0.0000,1.0514
2400,-19.4221,23.2692,0.0000,0.6450
2401,-18.8819,23.2744,0.0000,0.7670
2402,-18.3415,23.2780,0.0000,0.9257
2403,-17.8006,23.2814,0.0000,1.0282
2404,-17.2584,23.2808,0.0000,1.0950
2405,-16.7158,23.2831,0.0000,1.1140
2406,-16.1737,23.2857,0.0000,1.0914
2407,-15.6305,23.2884,0.0000,1.1119
2408,-15.0865,23.2859,0.0000,1.2044
2409,-14.5450,23.2864,0.0000,1.1277
2410,-14.0033,23.2880,0.0000,1.2900
2411,-13.4594,23.2899,0.0000,1.4325
2412,-12.9177,23.2909,0.0000,1.2732
2413,-12.3736,23.2926,0.0000,1.1837
2414,-11.8304,23.2921,0.0000,1.1886
2415,-11.2873,23.2928,0.0000,1.1771
2416,-10.7432,23.2953,0.0000,1.2038
2417,-10.2015,23.2974,0.0000,1.1884
2418,-9.6632,23.2949,0.0000,1.4121
2419,-9.1277,23.2888,0.0000,1.8890
2420,-8.5916,23.3003,0.0000,1.3433
2424,-6.6328,23.6109,0.0000,1.8976
2425,-6.1167,23.6137,0.0000,0.0888
2426,-5.5747,23.6118,0.0000,0.1823
2427,-5.0321,23.6094,0.0000,0.1426
2428,-4.4916,23.6078,0.0000,-0.0235
2429,-3.9497,23.6030,0.0000,0.0178
2430,-3.4073,23.5995,0.0000,1.4091
2431,-2.8566,23.5529,0.0000,12.1561
2432,-2.2901,23.4307,0.0000,18.1708
2433,-1.7223,23.2970,0.0000,8.8191
2434,-1.1835,23.2974,0.0000,1.2617
2435,-0.6413,23.2944,0.0000,1.2770
2436,-0.0995,23.2911,0.0000,1.2271
2437,0.4394,23.2919,0.0000,1.2215
2438,0.9785,23.2931,0.0000,1.3008
2439,1.5167,23.2949,0.0000,1.3434
2440,2.0544,23.3002,0.0000,1.4453
2441,2.5896,23.3072,0.0000,1.4744
2442,3.1262,23.3168,0.0000,1.1559
2443,3.6664,23.3212,0.0000,0.8898
2444,4.2088,23.3202,0.0000,0.7071
2445,4.7552,23.3117,0.0000,2.3370
2446,5.3111,23.2842,0.0000,4.2112
2447,5.8684,23.2617,0.0000,3.0532
2448,6.4157,23.2488,0.0000,1.4997
2449,6.9591,23.2420,0.0000,1.1441
2450,7.5013,23.2391,0.0000,1.0565
2451,8.0448,23.2349,0.0000,0.9572
2452,8.5865,23.2293,0.0000,0.8410
2453,9.1227,23.2260,0.0000,0.8634
2454,9.6431,23.2211,0.0000,0.9063
2455,10.1310,23.2126,0.0000,1.1300
2456,10.5651,23.1766,0.0000,1.5674
2457,-20.2898,22.7924,0.0000,1.4349
2458,-19.7091,22.7968,0.0000,1.1461
2459,-19.1551,22.7977,0.0000,1.0985
2460,-18.6109,22.8006,0.0000,0.9890
2461,-18.0689,22.8034,0.0000,1.0369
2462,-17.5258,22.8046,0.0000,1.2712
2463,-16.9838,22.8051,0.0000,1.4129
2464,-16.4420,22.8065,0.0000,1.6322
2465,-15.8986,22.8102,0.0000,1.6594
2466,-15.3541,22.8102,0.0000,1.5248
2467,-14.8119,22.8090,0.0000,1.3188
2468,-14.2714,22.8091,0.0000,1.1800
2469,-13.7294,22.8098,0.0000,1.1598
2470,-13.1870,22.8117,0.0000,1.1903
2471,-12.6436,22.8140,0.0000,1.1037
2472,-12.1017,22.8162,0.0000,0.9693
2473,-11.5570,22.8165,0.0000,0.8639
2474,-11.0121,22.8176,0.0000,0.8404
2475,-10.4693,22.8194,0.0000,0.8997
2476,-9.9277,22.8212,0.0000,0.7656
2477,-9.3903,22.8191,0.0000,0.2817
2478,-8.8593,22.8170,0.0000,0.4167
2479,-8.3255,22.8262,0.0000,2.0970
2482,-6.8578,23.1015,0.0000,5.1548
2483,-6.3885,23.1446,0.0000,1.7089
2484,-5.8481,23.1405,0.0000,0.0081
2485,-5.3068,23.1372,0.0000,0.2279
2486,-4.7649,23.1373,0.0000,0.2348
2487,-4.2242,23.1336,0.0000,0.0295
2488,-3.6814,23.1291,0.0000,0.2753
2489,-3.1452,23.1200,0.0000,8.7082
2490,-2.5742,22.9684,0.0000,17.4601
2491,-2.0001,22.8297,0.0000,10.8875
2492,-1.4559,22.8215,0.0000,1.0570
2493,-0.9138,22.8189,0.0000,1.2675
2494,-0.3705,22.8140,0.0000,1.2929
2495,0.1705,22.8134,0.0000,1.3259
2496,0.7098,22.8142,0.0000,1.3052
2497,1.2460,22.8162,0.0000,1.2914
2498,1.7841,22.8192,0.0000,1.4236
2499,2.3187,22.8266,0.0000,1.4216
2500,2.8536,22.8362,0.0000,1.3601
2501,3.3921,22.8425,0.0000,1.0709
2502,3.9331,22.8419,0.0000,0.8546
2503,4.4751,22.8432,0.0000,0.7607
2504,5.0348,22.8295,0.0000,3.8953
2505,5.5906,22.7914,0.0000,4.0285
2506,6.1492,22.7829,0.0000,1.9143
2507,6.6864,22.7692,0.0000,1.1783
2508,7.2287,22.7649,0.0000,0.9904
2509,7.7708,22.7606,0.0000,0.9514
2510,8.3141,22.7562,0.0000,0.8643
2511,8.8548,22.7519,0.0000,0.8120
2512,9.3866,22.7468,0.0000,0.8403
2513,9.9035,22.7391,0.0000,1.0011
2514,10.4129,22.7195,0.0000,1.4978
2515,-20.4150,22.2906,0.0000,1.2726
2516,-19.9393,22.3259,0.0000,0.9991
2517,-19.4133,22.3227,0.0000,1.0287
2518,-18.8767,22.3235,0.0000,1.0652
2519,-18.3389,22.3268,0.0000,1.1271
2520,-17.7965,22.3272,0.0000,1.1397
2521,-17.2526,22.3252,0.0000,1.2443
2522,-16.7104,22.3255,0.0000,1.5211
2523,-16.1681,22.3256,0.0000,1.7345
2524,-15.6248,22.3303,0.0000,1.6772
2525,-15.0805,22.3299,0.0000,1.3745
2526,-14.5389,22.3315,0.0000,1.1337
2527,-13.9975,22.3342,0.0000,1.0093
2528,-13.4561,22.3350,0.0000,0.9720
2529,-12.9128,22.3364,0.0000,1.0222
2530,-12.3697,22.3393,0.0000,1.0598
2531,-11.8253,22.3405,0.0000,1.0118
2532,-11.2815,22.3421,0.0000,0.7939
2533,-10.7369,22.3438,0.0000,0.6800
2534,-10.1965,22.3452,0.0000,0.7742
2535,-9.6544,22.3473,0.0000,0.8292
2536,-9.1187,22.3482,0.0000,0.5980
2537,-8.5888,22.3460,0.0000,0.2293
2538,-8.0560,22.3344,0.0000,1.5977
2540,-7.1353,22.5820,0.0000,8.1864
2541,-6.6547,22.6475,0.0000,4.0975
2542,-6.1235,22.6713,0.0000,0.7722
2543,-5.5813,22.6671,0.0000,0.1457
2544,-5.0396,22.6636,0.0000,0.4099
2545,-4.4981,22.6632,0.0000,0.3342
2546,-3.9558,22.6601,0.0000,0.0450
2547,-3.4148,22.6513,0.0000,2.4188
2548,-2.8515,22.5798,0.0000,9.0920
2549,-2.2994,22.4472,0.0000,10.3727
2550,-1.7304,22.3452,0.0000,4.1302
2551,-1.1873,22.3423,0.0000,1.1396
2552,-0.6446,22.3388,0.0000,1.3152
2553,-0.1024,22.3354,0.0000,1.2447
2554,0.4381,22.3357,0.0000,1.3256
2555,0.9777,22.3379,0.0000,1.2905
2556,1.5133,22.3394,0.0000,1.2098
2557,2.0500,22.3450,0.0000,1.2334
2558,2.5833,22.3551,0.0000,1.1491
2559,3.1191,22.3646,0.0000,0.9029
2560,3.6590,22.3712,0.0000,0.4190
2561,4.2018,22.3688,0.0000,0.5676
2562,4.7451,22.3708,0.0000,2.7899
2563,5.3072,22.3325,0.0000,5.1092
2564,5.8647,22.2990,0.0000,3.0031
2565,6.4143,22.2971,0.0000,1.6272
2566,6.9573,22.2893,0.0000,1.1795
2567,7.4995,22.2869,0.0000,1.0017
2568,8.0422,22.2832,0.0000,1.0169
2569,8.5823,22.2783,0.0000,1.0285
2570,9.1202,22.2739,0.0000,1.0419
2571,9.6430,22.2676,0.0000,1.1231
2572,10.1445,22.2596,0.0000,1.2850
2573,10.6245,22.2474,0.0000,1.1801
2574,-20.2284,21.8429,0.0000,1.1718
2575,-19.6835,21.8483,0.0000,0.9081
2576,-19.1448,21.8467,0.0000,0.8933
2577,-18.6052,21.8476,0.0000,1.0434
2578,-18.0653,21.8494,0.0000,1.0530
2579,-17.5235,21.8508,0.0000,0.8803
2580,-16.9798,21.8491,0.0000,0.9152
2581,-16.4371,21.8473,0.0000,0.9436
2582,-15.8938,21.8497,0.0000,1.0213
2583,-15.3520,21.8520,0.0000,1.1136
2584,-14.8084,21.8543,0.0000,1.0144
2585,-14.2649,21.8555,0.0000,1.0592
2586,-13.7250,21.8575,0.0000,1.1487
2587,-13.1820,21.8588,0.0000,1.2425
2588,-12.6380,21.8607,0.0000,1.4251
2589,-12.0941,21.8629,0.0000,1.4134
2590,-11.5504,21.8649,0.0000,1.1015
2591,-11.0073,21.8677,0.0000,0.9855
2592,-10.4644,21.8696,0.0000,1.0974
2593,-9.9226,21.8696,0.0000,1.2324
2594,-9.3833,21.8688,0.0000,1.5298
2595,-8.8516,21.8702,0.0000,1.4513
2596,-8.2849,21.8979,0.0000,4.0848
2600,-6.3951,22.1951,0.0000,-1.1049
2601,-5.8558,22.1965,0.0000,0.3291
2602,-5.3150,22.1916,0.0000,0.1897
2603,-4.7722,22.1896,0.0000,0.1672
2604,-4.2309,22.1887,0.0000,0.0634
2605,-3.6872,22.1868,0.0000,-0.4117
2606,-3.1545,22.1789,0.0000,1.5611
2607,-2.5977,22.1107,0.0000,8.3882
2608,-2.0279,21.9581,0.0000,10.9918
2609,-1.4617,21.8701,0.0000,3.8500
2610,-0.9180,21.8619,0.0000,1.5330
2611,-0.3767,21.8592,0.0000,1.3464
2612,0.1662,21.8580,0.0000,1.1755
2613,0.7072,21.8583,0.0000,1.2203
2614,1.2441,21.8615,0.0000,1.1601
2615,1.7802,21.8657,0.0000,1.0433
2616,2.3153,21.8753,0.0000,1.0332
2617,2.8497,21.8866,0.0000,0.9069
2618,3.3885,21.8957,0.0000,0.6636
2619,3.9290,21.8955,0.0000,0.3684
2620,4.4691,21.8928,0.0000,0.7296
2621,5.0303,21.8773,0.0000,4.5532
2622,5.5898,21.8410,0.0000,4.1805
2623,6.1467,21.8230,0.0000,1.8700
2624,6.6851,21.8144,0.0000,1.4301
2625,7.2289,21.8123,0.0000,1.0958
2626,7.7710,21.8086,0.0000,1.2058
2627,8.3121,21.8034,0.0000,1.3391
2628,8.8514,21.7984,0.0000,1.3196
2629,9.3848,21.7927,0.0000,1.3191
2630,9.9071,21.7865,0.0000,1.3574
2631,10.4240,21.7907,0.0000,1.0592
2632,-20.4389,21.3877,0.0000,1.1202
2633,-19.9298,21.3754,0.0000,1.2512
2634,-19.4057,21.3719,0.0000,0.9080
2635,-18.8711,21.3714,0.0000,0.8257
2636,-18.3326,21.3727,0.0000,1.0141
2637,-17.7930,21.3747,0.0000,1.0814
2638,-17.2512,21.3745,0.0000,1.0122
2639,-16.7085,21.3726,0.0000,0.7838
2640,-16.1644,21.3738,0.0000,0.6111
2641,-15.6231,21.3760,0.0000,0.6945
2642,-15.0801,21.3763,0.0000,0.9248
2643,-14.5370,21.3791,0.0000,1.0040
2644,-13.9939,21.3796,0.0000,0.9810
2645,-13.4507,21.3811,0.0000,1.1846
